,query,match,distance,query_video,match_video
0,152,152,0.0,FcZ7AiM1x9A-64a30f8985b1a7ed6a25f16aa14068c1,FcZ7AiM1x9A-64a30f8985b1a7ed6a25f16aa14068c1
1,152,3692,0.18452346620915258,FcZ7AiM1x9A-64a30f8985b1a7ed6a25f16aa14068c1,WycK92flL3E-6e33ca88a24d402dad1e995791ef771a
2,152,2019,0.18583273586425142,FcZ7AiM1x9A-64a30f8985b1a7ed6a25f16aa14068c1,gAEjIoeLyvE-d2c1fb6351a9539fab265234d4aaded3
3,152,719,0.21266805542530565,FcZ7AiM1x9A-64a30f8985b1a7ed6a25f16aa14068c1,SknhjJQqLZ0-b13acde24077a350de26b8cba37bc66e
4,152,3448,0.22045287604783984,FcZ7AiM1x9A-64a30f8985b1a7ed6a25f16aa14068c1,qLWJ-e16d2Q-d43c5e499e029d9a4bd014c4f265f875
5,152,3732,0.2224023851291788,FcZ7AiM1x9A-64a30f8985b1a7ed6a25f16aa14068c1,9RwGxC5HZCE-35af5340223d9b6ba84e5d29a3e1f37c
6,152,1291,0.22270978860589333,FcZ7AiM1x9A-64a30f8985b1a7ed6a25f16aa14068c1,cH1-Nj8N3cs-de480de00d9f200a1404421417fc3010
7,152,2764,0.22593538142328012,FcZ7AiM1x9A-64a30f8985b1a7ed6a25f16aa14068c1,yJycS9rcDPo-247c3c3b10ceab411cfa7d16bc73b767
8,152,683,0.22955409595585524,FcZ7AiM1x9A-64a30f8985b1a7ed6a25f16aa14068c1,u9EfUUJwDEc-52049f96d019819e039a4c71317ce56c
9,152,1828,0.2316747418042865,FcZ7AiM1x9A-64a30f8985b1a7ed6a25f16aa14068c1,HhBaxVxyVDw-e1c51bb2eb338aefc321ec82f3990177
10,152,3313,0.23492981688145628,FcZ7AiM1x9A-64a30f8985b1a7ed6a25f16aa14068c1,gegscnfRGM0-cef1254eb89f6215b41896078b3a0479
11,152,1308,0.2352720207690016,FcZ7AiM1x9A-64a30f8985b1a7ed6a25f16aa14068c1,sFmjwmLwGSk-039a3d62a150f5046bad6651f5bd9f07
12,152,3013,0.2361178772697113,FcZ7AiM1x9A-64a30f8985b1a7ed6a25f16aa14068c1,R_7y9Z-umq0-fbe250a7f59ebfb55d13cfc2be1c1de6
13,152,1257,0.23808190489225683,FcZ7AiM1x9A-64a30f8985b1a7ed6a25f16aa14068c1,NyCFbQBgKjA-942e95aca4f9280a94f34799d37f2807
14,152,2270,0.23850375483366,FcZ7AiM1x9A-64a30f8985b1a7ed6a25f16aa14068c1,pBW5mcO76kY-61a4d9d440831b46f9f2444f076a9be8
15,152,52,0.238623219490746,FcZ7AiM1x9A-64a30f8985b1a7ed6a25f16aa14068c1,LZbGR4gCXQg-d08b39ebcd8e3bb64c00adf77fa4587f
16,152,1129,0.24083578055532628,FcZ7AiM1x9A-64a30f8985b1a7ed6a25f16aa14068c1,ZrX5Fr3jCHg-ef98ff865f76ebc248d357c2223b40fc
17,152,3197,0.2440216088127882,FcZ7AiM1x9A-64a30f8985b1a7ed6a25f16aa14068c1,zU55UWVWMPw-02ed5a511178e0dbf9f8d2c207263c52
18,152,1254,0.2447702796561242,FcZ7AiM1x9A-64a30f8985b1a7ed6a25f16aa14068c1,WOE3kAeNtZI-28b3c7663b4d9d055e97226546670eea
19,152,688,0.2539022661782474,FcZ7AiM1x9A-64a30f8985b1a7ed6a25f16aa14068c1,KFuKJgnZH7o-ad1110e05b96458f4a358843bb9f8bcc
20,152,997,0.25709771677748267,FcZ7AiM1x9A-64a30f8985b1a7ed6a25f16aa14068c1,OB8cj5uOyOY-82bdd38f49e0fb7d327ad70984075abe
21,152,2206,0.26186882085731183,FcZ7AiM1x9A-64a30f8985b1a7ed6a25f16aa14068c1,xGjrz9S72Sg-db3dda2a8d46e029099f3dc1e9aaf4dd
22,152,2212,0.2629809886841048,FcZ7AiM1x9A-64a30f8985b1a7ed6a25f16aa14068c1,Il2PrZJkAJE-9a7bc13a5f51cc0da63fbf882eade46b
23,152,313,0.26971071748786984,FcZ7AiM1x9A-64a30f8985b1a7ed6a25f16aa14068c1,Pcgff_O0tU8-26e3ae42040c99cd091c1fefd79f9d54
24,152,3716,0.2721706186512596,FcZ7AiM1x9A-64a30f8985b1a7ed6a25f16aa14068c1,dj7GzWXTrPs-004ede3ad0173518bc32ee9a9443eee2
25,152,3467,0.2725025132051314,FcZ7AiM1x9A-64a30f8985b1a7ed6a25f16aa14068c1,sNQ6QZ0magk-35bf60ca6fd83998fa414b69dbe6e5ae
26,152,17,0.28293156279933124,FcZ7AiM1x9A-64a30f8985b1a7ed6a25f16aa14068c1,v2i3umrfZpU-364a1ad3ee7109f7e41129e90ebf843a
27,152,2767,0.28450923617220447,FcZ7AiM1x9A-64a30f8985b1a7ed6a25f16aa14068c1,dWlTLOyt7a0-4ce0985028bc4e6beef6e0bf4eb1b156
28,152,3694,0.2861519103635556,FcZ7AiM1x9A-64a30f8985b1a7ed6a25f16aa14068c1,fJa7D3Uzaas-7f59def97c7a906c066e5dec84bed753
29,152,342,0.28629205642891714,FcZ7AiM1x9A-64a30f8985b1a7ed6a25f16aa14068c1,jiYbjO64a1I-bac2a311804d2cc3d4b9fe5505aec298
30,152,2079,0.28867247706941196,FcZ7AiM1x9A-64a30f8985b1a7ed6a25f16aa14068c1,rXhQjSA5jfU-36065d168365f361c457a8d1a134746a
31,152,334,0.2931237922671098,FcZ7AiM1x9A-64a30f8985b1a7ed6a25f16aa14068c1,N1_SdQE1XME-09e54af56f7e9e22f4653052ebbb8054
32,152,3620,0.2931670327716081,FcZ7AiM1x9A-64a30f8985b1a7ed6a25f16aa14068c1,K8tDOvECLFQ-79d4417bfe8c36ff52a37a0049252c3e
33,152,1138,0.29356216437467403,FcZ7AiM1x9A-64a30f8985b1a7ed6a25f16aa14068c1,TnipjVf-gqA-0953772f6c5d43e7a3ee08b649a18aa9
34,152,3774,0.29659566272243837,FcZ7AiM1x9A-64a30f8985b1a7ed6a25f16aa14068c1,YVuM6V3pS24-9b12c4bfede9e409787590f7b22b05ff
35,152,533,0.2966977002623519,FcZ7AiM1x9A-64a30f8985b1a7ed6a25f16aa14068c1,s804sPf06LQ-04ca38bea0a0477ebde2a6fd02935471
36,152,2272,0.2987087663611117,FcZ7AiM1x9A-64a30f8985b1a7ed6a25f16aa14068c1,BjdCO5fVjzI-3da718fee84be4c6a516fd8acd6bad52
37,554,554,0.0,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa
38,554,1704,0.0486759404278651,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,44f0ff2cabfb481ea01125da92a843ea
39,554,1009,0.11715192050755768,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,3fa1220959194d298dfa460056cb5d85
40,554,2587,0.2300180942559118,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,hMZ2ypzIPUs-9acf918df62ff0f08efd5b18fe6ad39c
41,554,3621,0.25564395699828346,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,TTXjF-L7Sa4-d793bf8e424cef36b3cd20429babe1b0
42,554,727,0.2567249681641204,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,AA82DdkVh5s-db5b2e3d870f1005da5e88c3e6b256f4
43,554,890,0.26890732816571494,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,cIpVMLyY2k4-6158a0f6c7723c622baaa11bb14df913
44,554,1990,0.2702930170752656,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,JHxblI1kF_o-a7a5a71059e27334996322da89671f20
45,554,229,0.2735100403707906,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,8c6603dbbffa4f80b7c4cf3b34eed2e2
46,554,742,0.27550688957548,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,3rb37ogopQg-1529fe303c2023ffbe4704741f9c8d0c
47,554,3196,0.27796973246413575,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,5dfDTxEu_fM-1fca2cf6f380553fd1c0f146c617dc0d
48,554,617,0.2783058613550415,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,mzJwjnQfSd8-0780854ae14845f15f66c4de5b71d88a
49,554,1851,0.2819094158803934,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,RC-75r1V3l8-b42f998425e0bcca0a6b197073b259ef
50,554,2191,0.2834577599491322,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,lUCLW5yNB_c-6eaefb2cf76574a7ced189bc8647e55e
51,554,1075,0.2847692754006617,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,d26468ddc9eb4436906535812429566b
52,554,2312,0.28517658600215917,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,Ki_zcehbtRs-0b01394092f8fc8de830507bea65d78a
53,554,1175,0.2852409104019519,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,xW0WYnr_zD4-cb470ee7cb73c51174f8afd7805a106a
54,554,1924,0.28590303814035234,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,hWjAAMoC3u8-054448970c8b6ea05677e7084c994b5a
55,554,1590,0.2872064412533963,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,SoQB35MA4cQ-9125c7f196154e8f92caaed86fde4ccf
56,554,3630,0.28988108278936336,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,7-OZT6BcirA-7a8a359044a0dbabeb6ffffffe5ef379
57,554,3795,0.29009145621019444,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,L0_rkEpQEsQ-54252508d5c94919c1da0a537e6ecd91
58,554,3384,0.29047429863276136,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,JdUdGSHbfl8-5f990d9a138f62056e554fd15ae55138
59,554,2689,0.2926289520922574,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,Sj_me_1_Lnk-19b3194e7f877e0e182fa5e43080883d
60,554,2324,0.29285883411395514,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,EVCFL2cRJDc-c2d9535aec749a273b451d02eed0744f
61,554,3172,0.2933658926566786,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,6efef378a9224a54afa86e2bfa8f817f
62,554,2246,0.29442081929655145,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,149f7cd30c7a4e309c56f069830d5472
63,554,1347,0.29467030425378693,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,e7VxeKKpGV8-b476b21c5d6fd37ea9bbc47c2129639e
64,554,1493,0.29533797691310565,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,lnZNiivm2zU-e1caaa59e5479f037914e52e0893cc6e
65,554,928,0.2966978077339207,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,UuVhiL8j-70-57df925c4610c87ee735b5f8a13c40e6
66,554,2221,0.2972833075034482,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,57b2f7a882af484e9b4ac2553f8b34a0
67,554,2468,0.2976780839387544,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670
68,554,2977,0.29784474039585007,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,6PS5AGQz9GU-90b0a57fff0926f73ed2f986cc4a238c
69,554,1692,0.29849772671998864,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,49d9ddb1b5f044cc9e43ec5ae968d83a
70,554,1616,0.2995110848834059,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,YgY26oQjFsc-a2374b6cfb94d875f55af632df949c90
71,1291,1291,0.0,cH1-Nj8N3cs-de480de00d9f200a1404421417fc3010,cH1-Nj8N3cs-de480de00d9f200a1404421417fc3010
72,1291,3732,0.15271806468689939,cH1-Nj8N3cs-de480de00d9f200a1404421417fc3010,9RwGxC5HZCE-35af5340223d9b6ba84e5d29a3e1f37c
73,1291,2764,0.18884720172385977,cH1-Nj8N3cs-de480de00d9f200a1404421417fc3010,yJycS9rcDPo-247c3c3b10ceab411cfa7d16bc73b767
74,1291,997,0.18959574398999116,cH1-Nj8N3cs-de480de00d9f200a1404421417fc3010,OB8cj5uOyOY-82bdd38f49e0fb7d327ad70984075abe
75,1291,719,0.19580496981840684,cH1-Nj8N3cs-de480de00d9f200a1404421417fc3010,SknhjJQqLZ0-b13acde24077a350de26b8cba37bc66e
76,1291,1257,0.20623326809190284,cH1-Nj8N3cs-de480de00d9f200a1404421417fc3010,NyCFbQBgKjA-942e95aca4f9280a94f34799d37f2807
77,1291,1828,0.20916518104657106,cH1-Nj8N3cs-de480de00d9f200a1404421417fc3010,HhBaxVxyVDw-e1c51bb2eb338aefc321ec82f3990177
78,1291,3467,0.2115339733333536,cH1-Nj8N3cs-de480de00d9f200a1404421417fc3010,sNQ6QZ0magk-35bf60ca6fd83998fa414b69dbe6e5ae
79,1291,1138,0.21836574055240737,cH1-Nj8N3cs-de480de00d9f200a1404421417fc3010,TnipjVf-gqA-0953772f6c5d43e7a3ee08b649a18aa9
80,1291,2079,0.22043913358894351,cH1-Nj8N3cs-de480de00d9f200a1404421417fc3010,rXhQjSA5jfU-36065d168365f361c457a8d1a134746a
81,1291,152,0.22270978860589333,cH1-Nj8N3cs-de480de00d9f200a1404421417fc3010,FcZ7AiM1x9A-64a30f8985b1a7ed6a25f16aa14068c1
82,1291,3694,0.22359371684048665,cH1-Nj8N3cs-de480de00d9f200a1404421417fc3010,fJa7D3Uzaas-7f59def97c7a906c066e5dec84bed753
83,1291,533,0.22653857601226077,cH1-Nj8N3cs-de480de00d9f200a1404421417fc3010,s804sPf06LQ-04ca38bea0a0477ebde2a6fd02935471
84,1291,3013,0.2313028562133414,cH1-Nj8N3cs-de480de00d9f200a1404421417fc3010,R_7y9Z-umq0-fbe250a7f59ebfb55d13cfc2be1c1de6
85,1291,2019,0.24203614822969577,cH1-Nj8N3cs-de480de00d9f200a1404421417fc3010,gAEjIoeLyvE-d2c1fb6351a9539fab265234d4aaded3
86,1291,3692,0.24295461825320183,cH1-Nj8N3cs-de480de00d9f200a1404421417fc3010,WycK92flL3E-6e33ca88a24d402dad1e995791ef771a
87,1291,688,0.2456624529647657,cH1-Nj8N3cs-de480de00d9f200a1404421417fc3010,KFuKJgnZH7o-ad1110e05b96458f4a358843bb9f8bcc
88,1291,334,0.2502309638920866,cH1-Nj8N3cs-de480de00d9f200a1404421417fc3010,N1_SdQE1XME-09e54af56f7e9e22f4653052ebbb8054
89,1291,342,0.25401302957686356,cH1-Nj8N3cs-de480de00d9f200a1404421417fc3010,jiYbjO64a1I-bac2a311804d2cc3d4b9fe5505aec298
90,1291,1254,0.2578808392954273,cH1-Nj8N3cs-de480de00d9f200a1404421417fc3010,WOE3kAeNtZI-28b3c7663b4d9d055e97226546670eea
91,1291,17,0.2597336984974148,cH1-Nj8N3cs-de480de00d9f200a1404421417fc3010,v2i3umrfZpU-364a1ad3ee7109f7e41129e90ebf843a
92,1291,2457,0.26086070254158833,cH1-Nj8N3cs-de480de00d9f200a1404421417fc3010,uAh0yjzcwrc-03b3d2d47e7ade9ec0207f6614ecb66e
93,1291,52,0.2626456308108196,cH1-Nj8N3cs-de480de00d9f200a1404421417fc3010,LZbGR4gCXQg-d08b39ebcd8e3bb64c00adf77fa4587f
94,1291,3197,0.2631067723468293,cH1-Nj8N3cs-de480de00d9f200a1404421417fc3010,zU55UWVWMPw-02ed5a511178e0dbf9f8d2c207263c52
95,1291,2206,0.26322920871742117,cH1-Nj8N3cs-de480de00d9f200a1404421417fc3010,xGjrz9S72Sg-db3dda2a8d46e029099f3dc1e9aaf4dd
96,1291,683,0.2703191639404576,cH1-Nj8N3cs-de480de00d9f200a1404421417fc3010,u9EfUUJwDEc-52049f96d019819e039a4c71317ce56c
97,1291,2239,0.27093543625500205,cH1-Nj8N3cs-de480de00d9f200a1404421417fc3010,0ZTSdgnO5FE-99007cd3f88dc54ee6c325948d73593e
98,1291,3716,0.2718109544176726,cH1-Nj8N3cs-de480de00d9f200a1404421417fc3010,dj7GzWXTrPs-004ede3ad0173518bc32ee9a9443eee2
99,1291,3112,0.2775548363321129,cH1-Nj8N3cs-de480de00d9f200a1404421417fc3010,4SfULjCgTnQ-9a38e61eb16131d710d9d8e6ce798a29
100,1291,3448,0.28099756062495934,cH1-Nj8N3cs-de480de00d9f200a1404421417fc3010,qLWJ-e16d2Q-d43c5e499e029d9a4bd014c4f265f875
101,1291,2270,0.2873170327098258,cH1-Nj8N3cs-de480de00d9f200a1404421417fc3010,pBW5mcO76kY-61a4d9d440831b46f9f2444f076a9be8
102,1291,1129,0.2880352895252731,cH1-Nj8N3cs-de480de00d9f200a1404421417fc3010,ZrX5Fr3jCHg-ef98ff865f76ebc248d357c2223b40fc
103,1291,1308,0.2901007985022311,cH1-Nj8N3cs-de480de00d9f200a1404421417fc3010,sFmjwmLwGSk-039a3d62a150f5046bad6651f5bd9f07
104,1291,3801,0.29993381855883045,cH1-Nj8N3cs-de480de00d9f200a1404421417fc3010,oibCwEqaeZg-938935002f4af4e8cd602511f4d056e3
105,1704,1704,0.0,44f0ff2cabfb481ea01125da92a843ea,44f0ff2cabfb481ea01125da92a843ea
106,1704,554,0.0486759404278651,44f0ff2cabfb481ea01125da92a843ea,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa
107,1704,1009,0.12813361702379192,44f0ff2cabfb481ea01125da92a843ea,3fa1220959194d298dfa460056cb5d85
108,1704,2587,0.22145901861156767,44f0ff2cabfb481ea01125da92a843ea,hMZ2ypzIPUs-9acf918df62ff0f08efd5b18fe6ad39c
109,1704,727,0.24696344781671406,44f0ff2cabfb481ea01125da92a843ea,AA82DdkVh5s-db5b2e3d870f1005da5e88c3e6b256f4
110,1704,3621,0.24943628562139875,44f0ff2cabfb481ea01125da92a843ea,TTXjF-L7Sa4-d793bf8e424cef36b3cd20429babe1b0
111,1704,890,0.26712817310016057,44f0ff2cabfb481ea01125da92a843ea,cIpVMLyY2k4-6158a0f6c7723c622baaa11bb14df913
112,1704,229,0.2717463009602504,44f0ff2cabfb481ea01125da92a843ea,8c6603dbbffa4f80b7c4cf3b34eed2e2
113,1704,617,0.27226413840236274,44f0ff2cabfb481ea01125da92a843ea,mzJwjnQfSd8-0780854ae14845f15f66c4de5b71d88a
114,1704,742,0.27567100881441814,44f0ff2cabfb481ea01125da92a843ea,3rb37ogopQg-1529fe303c2023ffbe4704741f9c8d0c
115,1704,1075,0.2763809002307024,44f0ff2cabfb481ea01125da92a843ea,d26468ddc9eb4436906535812429566b
116,1704,1990,0.27703120103597917,44f0ff2cabfb481ea01125da92a843ea,JHxblI1kF_o-a7a5a71059e27334996322da89671f20
117,1704,3172,0.27920413140685507,44f0ff2cabfb481ea01125da92a843ea,6efef378a9224a54afa86e2bfa8f817f
118,1704,3196,0.2813412925227663,44f0ff2cabfb481ea01125da92a843ea,5dfDTxEu_fM-1fca2cf6f380553fd1c0f146c617dc0d
119,1704,2312,0.2832086130832819,44f0ff2cabfb481ea01125da92a843ea,Ki_zcehbtRs-0b01394092f8fc8de830507bea65d78a
120,1704,1175,0.2842886706161509,44f0ff2cabfb481ea01125da92a843ea,xW0WYnr_zD4-cb470ee7cb73c51174f8afd7805a106a
121,1704,2689,0.28475241391982686,44f0ff2cabfb481ea01125da92a843ea,Sj_me_1_Lnk-19b3194e7f877e0e182fa5e43080883d
122,1704,1851,0.28580268133035475,44f0ff2cabfb481ea01125da92a843ea,RC-75r1V3l8-b42f998425e0bcca0a6b197073b259ef
123,1704,2191,0.28594571626822884,44f0ff2cabfb481ea01125da92a843ea,lUCLW5yNB_c-6eaefb2cf76574a7ced189bc8647e55e
124,1704,1493,0.2875177318921234,44f0ff2cabfb481ea01125da92a843ea,lnZNiivm2zU-e1caaa59e5479f037914e52e0893cc6e
125,1704,3630,0.2879804425451489,44f0ff2cabfb481ea01125da92a843ea,7-OZT6BcirA-7a8a359044a0dbabeb6ffffffe5ef379
126,1704,1590,0.2890957619719515,44f0ff2cabfb481ea01125da92a843ea,SoQB35MA4cQ-9125c7f196154e8f92caaed86fde4ccf
127,1704,3795,0.2905994256535359,44f0ff2cabfb481ea01125da92a843ea,L0_rkEpQEsQ-54252508d5c94919c1da0a537e6ecd91
128,1704,2324,0.2906617786892688,44f0ff2cabfb481ea01125da92a843ea,EVCFL2cRJDc-c2d9535aec749a273b451d02eed0744f
129,1704,1616,0.29070279752522643,44f0ff2cabfb481ea01125da92a843ea,YgY26oQjFsc-a2374b6cfb94d875f55af632df949c90
130,1704,2246,0.2914365742076301,44f0ff2cabfb481ea01125da92a843ea,149f7cd30c7a4e309c56f069830d5472
131,1704,928,0.29172825813941045,44f0ff2cabfb481ea01125da92a843ea,UuVhiL8j-70-57df925c4610c87ee735b5f8a13c40e6
132,1704,1347,0.2922693925563744,44f0ff2cabfb481ea01125da92a843ea,e7VxeKKpGV8-b476b21c5d6fd37ea9bbc47c2129639e
133,1704,2221,0.29440750213461814,44f0ff2cabfb481ea01125da92a843ea,57b2f7a882af484e9b4ac2553f8b34a0
134,1704,1080,0.29555891127476364,44f0ff2cabfb481ea01125da92a843ea,PyAMWwQAb4c-0264b37403d57f40500fab6996f57e17
135,1704,1924,0.2967239634551322,44f0ff2cabfb481ea01125da92a843ea,hWjAAMoC3u8-054448970c8b6ea05677e7084c994b5a
136,1704,1692,0.29740276449727543,44f0ff2cabfb481ea01125da92a843ea,49d9ddb1b5f044cc9e43ec5ae968d83a
137,1704,1689,0.29980999253925233,44f0ff2cabfb481ea01125da92a843ea,BCn8TM5HUrE-d70324addccf921b422eede23d770818
138,1704,2977,0.2999812116090999,44f0ff2cabfb481ea01125da92a843ea,6PS5AGQz9GU-90b0a57fff0926f73ed2f986cc4a238c
139,1828,1828,0.0,HhBaxVxyVDw-e1c51bb2eb338aefc321ec82f3990177,HhBaxVxyVDw-e1c51bb2eb338aefc321ec82f3990177
140,1828,2764,0.18428023225107426,HhBaxVxyVDw-e1c51bb2eb338aefc321ec82f3990177,yJycS9rcDPo-247c3c3b10ceab411cfa7d16bc73b767
141,1828,719,0.20616073725885525,HhBaxVxyVDw-e1c51bb2eb338aefc321ec82f3990177,SknhjJQqLZ0-b13acde24077a350de26b8cba37bc66e
142,1828,1291,0.20916518104657106,HhBaxVxyVDw-e1c51bb2eb338aefc321ec82f3990177,cH1-Nj8N3cs-de480de00d9f200a1404421417fc3010
143,1828,3013,0.2099796801091325,HhBaxVxyVDw-e1c51bb2eb338aefc321ec82f3990177,R_7y9Z-umq0-fbe250a7f59ebfb55d13cfc2be1c1de6
144,1828,3732,0.2248094468729937,HhBaxVxyVDw-e1c51bb2eb338aefc321ec82f3990177,9RwGxC5HZCE-35af5340223d9b6ba84e5d29a3e1f37c
145,1828,3197,0.23118269374602315,HhBaxVxyVDw-e1c51bb2eb338aefc321ec82f3990177,zU55UWVWMPw-02ed5a511178e0dbf9f8d2c207263c52
146,1828,152,0.2316747418042865,HhBaxVxyVDw-e1c51bb2eb338aefc321ec82f3990177,FcZ7AiM1x9A-64a30f8985b1a7ed6a25f16aa14068c1
147,1828,1129,0.2323799877358728,HhBaxVxyVDw-e1c51bb2eb338aefc321ec82f3990177,ZrX5Fr3jCHg-ef98ff865f76ebc248d357c2223b40fc
148,1828,688,0.23811282824953442,HhBaxVxyVDw-e1c51bb2eb338aefc321ec82f3990177,KFuKJgnZH7o-ad1110e05b96458f4a358843bb9f8bcc
149,1828,2270,0.24281605989085103,HhBaxVxyVDw-e1c51bb2eb338aefc321ec82f3990177,pBW5mcO76kY-61a4d9d440831b46f9f2444f076a9be8
150,1828,2079,0.24359505742945803,HhBaxVxyVDw-e1c51bb2eb338aefc321ec82f3990177,rXhQjSA5jfU-36065d168365f361c457a8d1a134746a
151,1828,1257,0.2437508400961801,HhBaxVxyVDw-e1c51bb2eb338aefc321ec82f3990177,NyCFbQBgKjA-942e95aca4f9280a94f34799d37f2807
152,1828,3448,0.2480391006838835,HhBaxVxyVDw-e1c51bb2eb338aefc321ec82f3990177,qLWJ-e16d2Q-d43c5e499e029d9a4bd014c4f265f875
153,1828,1138,0.24882504330943875,HhBaxVxyVDw-e1c51bb2eb338aefc321ec82f3990177,TnipjVf-gqA-0953772f6c5d43e7a3ee08b649a18aa9
154,1828,3620,0.2595246049656597,HhBaxVxyVDw-e1c51bb2eb338aefc321ec82f3990177,K8tDOvECLFQ-79d4417bfe8c36ff52a37a0049252c3e
155,1828,52,0.26350624997033184,HhBaxVxyVDw-e1c51bb2eb338aefc321ec82f3990177,LZbGR4gCXQg-d08b39ebcd8e3bb64c00adf77fa4587f
156,1828,997,0.26510923387339097,HhBaxVxyVDw-e1c51bb2eb338aefc321ec82f3990177,OB8cj5uOyOY-82bdd38f49e0fb7d327ad70984075abe
157,1828,683,0.2675377109434933,HhBaxVxyVDw-e1c51bb2eb338aefc321ec82f3990177,u9EfUUJwDEc-52049f96d019819e039a4c71317ce56c
158,1828,3801,0.26763173785680555,HhBaxVxyVDw-e1c51bb2eb338aefc321ec82f3990177,oibCwEqaeZg-938935002f4af4e8cd602511f4d056e3
159,1828,3467,0.2742129661430565,HhBaxVxyVDw-e1c51bb2eb338aefc321ec82f3990177,sNQ6QZ0magk-35bf60ca6fd83998fa414b69dbe6e5ae
160,1828,1308,0.2745672663691523,HhBaxVxyVDw-e1c51bb2eb338aefc321ec82f3990177,sFmjwmLwGSk-039a3d62a150f5046bad6651f5bd9f07
161,1828,1832,0.27746261142894396,HhBaxVxyVDw-e1c51bb2eb338aefc321ec82f3990177,xGVViVl5PKc-050c45c48f18e77d7227339a815852ca
162,1828,3694,0.27834628884758184,HhBaxVxyVDw-e1c51bb2eb338aefc321ec82f3990177,fJa7D3Uzaas-7f59def97c7a906c066e5dec84bed753
163,1828,17,0.27914422375706,HhBaxVxyVDw-e1c51bb2eb338aefc321ec82f3990177,v2i3umrfZpU-364a1ad3ee7109f7e41129e90ebf843a
164,1828,3313,0.2802867084486042,HhBaxVxyVDw-e1c51bb2eb338aefc321ec82f3990177,gegscnfRGM0-cef1254eb89f6215b41896078b3a0479
165,1828,2019,0.28067465774090766,HhBaxVxyVDw-e1c51bb2eb338aefc321ec82f3990177,gAEjIoeLyvE-d2c1fb6351a9539fab265234d4aaded3
166,1828,533,0.2814580648432469,HhBaxVxyVDw-e1c51bb2eb338aefc321ec82f3990177,s804sPf06LQ-04ca38bea0a0477ebde2a6fd02935471
167,1828,3774,0.28228364599685607,HhBaxVxyVDw-e1c51bb2eb338aefc321ec82f3990177,YVuM6V3pS24-9b12c4bfede9e409787590f7b22b05ff
168,1828,3692,0.28247728226298474,HhBaxVxyVDw-e1c51bb2eb338aefc321ec82f3990177,WycK92flL3E-6e33ca88a24d402dad1e995791ef771a
169,1828,1254,0.2828432565887144,HhBaxVxyVDw-e1c51bb2eb338aefc321ec82f3990177,WOE3kAeNtZI-28b3c7663b4d9d055e97226546670eea
170,1828,3286,0.28509547984314937,HhBaxVxyVDw-e1c51bb2eb338aefc321ec82f3990177,70jU7kGRCd8-131289fa7baa2463a1ec54cab12de0b1
171,1828,1847,0.28773475603161613,HhBaxVxyVDw-e1c51bb2eb338aefc321ec82f3990177,Ifc0sWR0Fs4-415b0d0e03691bb2e50d5540312e2ef1
